,Date,AAPL,GOOG,MSFT
"1932-1",2012-04-20,81.849999999999994,297.73000000000002,32.420000000000002
"1933-1",2012-04-23,81.670000000000002,298.5,32.119999999999997
"1934-1",2012-04-24,80.040000000000006,300.32999999999998,31.920000000000002
"1935-1",2012-04-25,87.140000000000001,304.56,32.200000000000003
"1936-1",2012-04-26,86.810000000000002,307.43000000000001,32.109999999999999
"1937-1",2012-04-27,86.140000000000001,307.18000000000001,31.98
"1938-1",2012-04-30,83.430000000000007,302.12,32.020000000000003
"1939-1",2012-05-01,83.159999999999997,301.91000000000003,32.009999999999998
"1940-1",2012-05-02,83.709999999999994,303.32999999999998,31.800000000000001
"1941-1",2012-05-03,83.120000000000005,305.19999999999999,31.760000000000002
"1942-1",2012-05-04,80.75,298.19,30.98
"1943-1",2012-05-07,81.349999999999994,303.47000000000003,30.649999999999999
"1944-1",2012-05-08,81.170000000000002,306.08999999999997,30.5
"1945-1",2012-05-09,81.310000000000002,304.26999999999998,30.760000000000002
"1946-1",2012-05-10,81.5,306.51999999999998,30.739999999999998
"1947-1",2012-05-11,80.959999999999994,302.31,31.16
"1948-1",2012-05-14,79.75,301.69999999999999,30.68
"1949-1",2012-05-15,79.019999999999996,305.25,30.210000000000001
"1950-1",2012-05-16,78.010000000000005,314.14999999999998,29.899999999999999
"1951-1",2012-05-17,75.730000000000004,311.20999999999998,29.719999999999999
"1952-1",2012-05-18,75.769999999999996,299.89999999999998,29.27
"1953-1",2012-05-21,80.180000000000007,306.75,29.75
"1954-1",2012-05-22,79.569999999999993,300.10000000000002,29.760000000000002
"1955-1",2012-05-23,81.510000000000005,304.43000000000001,29.109999999999999
"1956-1",2012-05-24,80.760000000000005,301.52999999999997,29.07
"1957-1",2012-05-25,80.329999999999998,295.47000000000003,29.059999999999999
"1958-1",2012-05-29,81.75,296.87,29.559999999999999
"1959-1",2012-05-30,82.739999999999995,293.81999999999999,29.34
"1960-1",2012-05-31,82.530000000000001,290.13999999999999,29.190000000000001
"1961-1",2012-06-01,80.140000000000001,285.19999999999999,28.449999999999999
"1962-1",2012-06-04,80.609999999999999,289.00999999999999,28.550000000000001
"1963-1",2012-06-05,80.400000000000006,284.92000000000002,28.5
"1964-1",2012-06-06,81.640000000000001,289.99000000000001,29.350000000000001
"1965-1",2012-06-07,81.670000000000002,288.82999999999998,29.23
"1966-1",2012-06-08,82.900000000000006,289.93000000000001,29.649999999999999
"1967-1",2012-06-11,81.599999999999994,283.97000000000003,28.899999999999999
"1968-1",2012-06-12,82.310000000000002,282.26999999999998,29.289999999999999
"1969-1",2012-06-13,81.739999999999995,280.25999999999999,29.129999999999999
"1970-1",2012-06-14,81.650000000000006,279.25,29.34
"1971-1",2012-06-15,82.019999999999996,281.97000000000003,30.02
"1972-1",2012-06-18,83.680000000000007,285.13999999999999,29.84
"1973-1",2012-06-19,83.920000000000002,290.47000000000003,30.699999999999999
"1974-1",2012-06-20,83.680000000000007,288.47000000000003,30.93
"1975-1",2012-06-21,82.519999999999996,282.31999999999999,30.140000000000001
"1976-1",2012-06-22,83.159999999999997,285.44999999999999,30.699999999999999
"1977-1",2012-06-25,81.540000000000006,280.06999999999999,29.859999999999999
"1978-1",2012-06-26,81.719999999999999,282.06,30.02
"1979-1",2012-06-27,82.069999999999993,284.36000000000001,30.170000000000002
"1980-1",2012-06-28,81.290000000000006,281.87,29.91
"1981-1",2012-06-29,83.430000000000007,289.74000000000001,30.59
"1982-1",2012-07-02,84.650000000000006,289.94,30.559999999999999
"1983-1",2012-07-03,85.629999999999995,293.62,30.760000000000002
"1984-1",2012-07-05,87.129999999999995,297.66000000000003,30.699999999999999
"1985-1",2012-07-06,86.549999999999997,292.69999999999999,30.18
"1986-1",2012-07-09,87.700000000000003,292.70999999999998,30
"1987-1",2012-07-10,86.890000000000001,290.56,29.739999999999998
"1988-1",2012-07-11,86.349999999999994,285.31,29.300000000000001
"1989-1",2012-07-12,85.560000000000002,284.94999999999999,28.629999999999999
"1990-1",2012-07-13,86.420000000000002,287.97000000000003,29.390000000000001
"1991-1",2012-07-16,86.700000000000003,287.17000000000002,29.440000000000001
"1992-1",2012-07-17,86.709999999999994,288.07999999999998,29.66
"1993-1",2012-07-18,86.609999999999999,290.08999999999997,30.449999999999999
"1994-1",2012-07-19,87.760000000000005,296.23000000000002,30.66
"1995-1",2012-07-20,86.329999999999998,305.10000000000002,30.120000000000001
"1996-1",2012-07-23,86.260000000000005,307.44999999999999,29.280000000000001
"1997-1",2012-07-24,85.849999999999994,303.48000000000002,29.149999999999999
"1998-1",2012-07-25,82.140000000000001,303.69,28.829999999999998
"1999-1",2012-07-26,82.129999999999995,306.37,29.16
"2000-1",2012-07-27,83.590000000000003,317.16000000000003,29.760000000000002
"2001-1",2012-07-30,85,315.82999999999998,29.640000000000001
"2002-1",2012-07-31,87.25,316.17000000000002,29.469999999999999
"2003-1",2012-08-01,86.689999999999998,316.01999999999998,29.41
"2004-1",2012-08-02,86.829999999999998,314.06,29.190000000000001
"2005-1",2012-08-03,87.959999999999994,320.33999999999997,29.75
"2006-1",2012-08-06,88.939999999999998,321.08999999999997,29.949999999999999
"2007-1",2012-08-07,88.700000000000003,319.94999999999999,30.260000000000002
"2008-1",2012-08-08,88.549999999999997,320.79000000000002,30.329999999999998
"2009-1",2012-08-09,88.680000000000007,320.85000000000002,30.5
"2010-1",2012-08-10,88.810000000000002,320.68000000000001,30.420000000000002
"2011-1",2012-08-13,90,329.67000000000002,30.390000000000001
"2012-1",2012-08-14,90.239999999999995,334,30.129999999999999
"2013-1",2012-08-15,90.120000000000005,333.44,30.199999999999999
"2014-1",2012-08-16,90.909999999999997,336.10000000000002,30.780000000000001
"2015-1",2012-08-17,92.590000000000003,338.23000000000002,30.899999999999999
"2016-1",2012-08-20,95.019999999999996,337.43000000000001,30.739999999999998
"2017-1",2012-08-21,93.719999999999999,334.42000000000002,30.800000000000001
"2018-1",2012-08-22,95.549999999999997,338.25,30.539999999999999
"2019-1",2012-08-23,94.659999999999997,338.06,30.260000000000002
"2020-1",2012-08-24,94.75,338.98000000000002,30.559999999999999
"2021-1",2012-08-27,96.530000000000001,334.27999999999997,30.690000000000001
"2022-1",2012-08-28,96.400000000000006,338.29000000000002,30.629999999999999
"2023-1",2012-08-29,96.209999999999994,343.66000000000003,30.649999999999999
"2024-1",2012-08-30,94.840000000000003,340.5,30.32
"2025-1",2012-08-31,95.030000000000001,342.19999999999999,30.82
"2026-1",2012-09-04,96.420000000000002,340.18000000000001,30.379999999999999
"2027-1",2012-09-05,95.75,340.01999999999998,30.390000000000001
"2028-1",2012-09-06,96.609999999999999,349.35000000000002,31.34
"2029-1",2012-09-07,97.209999999999994,352.72000000000003,30.949999999999999
"2030-1",2012-09-10,94.680000000000007,350.02999999999997,30.719999999999999
"2031-1",2012-09-11,94.370000000000005,345.75,30.789999999999999
"2032-1",2012-09-12,95.680000000000007,345.10000000000002,30.780000000000001
"2033-1",2012-09-13,97.569999999999993,352.67000000000002,30.940000000000001
"2034-1",2012-09-14,98.75,354.49000000000001,31.210000000000001
"2035-1",2012-09-17,99.969999999999999,354.63999999999999,31.210000000000001
"2036-1",2012-09-18,100.27,358.77999999999997,31.18
"2037-1",2012-09-19,100.3,363.38999999999999,31.050000000000001
"2038-1",2012-09-20,99.810000000000002,363.69,31.449999999999999
"2039-1",2012-09-21,100.01000000000001,366.63,31.190000000000001
"2040-1",2012-09-24,98.680000000000007,374.31999999999999,30.780000000000001
"2041-1",2012-09-25,96.219999999999999,374.20999999999998,30.390000000000001
"2042-1",2012-09-26,95.030000000000001,376.35000000000002,30.16
"2043-1",2012-09-27,97.329999999999998,377.87,30.16
"2044-1",2012-09-28,95.299999999999997,376.87,29.760000000000002
"2045-1",2012-10-01,94.200000000000003,380.50999999999999,29.489999999999998
"2046-1",2012-10-02,94.469999999999999,378.12,29.66
"2047-1",2012-10-03,95.920000000000002,380.87,29.859999999999999
"2048-1",2012-10-04,95.260000000000005,383.63999999999999,30.030000000000001
"2049-1",2012-10-05,93.230000000000004,383.44,29.850000000000001
"2050-1",2012-10-08,91.170000000000002,378.54000000000002,29.780000000000001
"2051-1",2012-10-09,90.840000000000003,371.67000000000002,29.280000000000001
"2052-1",2012-10-10,91.560000000000002,371.91000000000003,28.98
"2053-1",2012-10-11,89.700000000000003,375.36000000000001,28.949999999999999
"2054-1",2012-10-12,89.959999999999994,372,29.199999999999999
"2055-1",2012-10-15,90.680000000000007,370.12,29.510000000000002
"2056-1",2012-10-16,92.829999999999998,371.98000000000002,29.489999999999998
"2057-1",2012-10-17,92.090000000000003,377.37,29.59
"2058-1",2012-10-18,90.379999999999995,347.14999999999998,29.5
"2059-1",2012-10-19,87.120000000000005,340.55000000000001,28.640000000000001
"2060-1",2012-10-22,90.579999999999998,339,28
"2061-1",2012-10-23,87.620000000000005,339.82999999999998,28.050000000000001
"2062-1",2012-10-24,88.120000000000005,338.31,27.899999999999999
"2063-1",2012-10-25,87.079999999999998,338.54000000000002,27.879999999999999
"2064-1",2012-10-26,86.290000000000006,337.24000000000001,28.210000000000001
"2065-1",2012-10-31,85.049999999999997,339.81,28.539999999999999
"2066-1",2012-11-01,85.219999999999999,343.44999999999999,29.52
"2067-1",2012-11-02,82.400000000000006,343.62,29.5
"2068-1",2012-11-05,83.519999999999996,341.13999999999999,29.629999999999999
"2069-1",2012-11-06,83.260000000000005,340.51999999999998,29.859999999999999
"2070-1",2012-11-07,79.709999999999994,333.23000000000002,29.079999999999998
"2071-1",2012-11-08,76.819999999999993,325.81999999999999,28.809999999999999
"2072-1",2012-11-09,78.150000000000006,331.18000000000001,28.829999999999998
"2073-1",2012-11-12,77.549999999999997,332.62,28.219999999999999
"2074-1",2012-11-13,77.560000000000002,329.19999999999999,27.09
"2075-1",2012-11-14,76.700000000000003,325.94999999999999,26.84
"2076-1",2012-11-15,75.090000000000003,323.31,26.66
"2077-1",2012-11-16,75.379999999999995,323.26999999999998,26.52
"2078-1",2012-11-19,80.819999999999993,333.76999999999998,26.73
"2079-1",2012-11-20,80.129999999999995,334.64999999999998,26.710000000000001
"2080-1",2012-11-21,80.239999999999995,332.60000000000002,26.949999999999999
"2081-1",2012-11-23,81.640000000000001,333.64999999999998,27.699999999999999
"2082-1",2012-11-26,84.219999999999999,330.24000000000001,27.379999999999999
"2083-1",2012-11-27,83.540000000000006,335.01999999999998,27.079999999999998
"2084-1",2012-11-28,83.280000000000001,341.49000000000001,27.359999999999999
"2085-1",2012-11-29,84.189999999999998,345.60000000000002,26.949999999999999
"2086-1",2012-11-30,83.609999999999999,348.83999999999997,26.620000000000001
"2087-1",2012-12-03,83.739999999999995,347.27999999999997,26.43
"2088-1",2012-12-04,82.260000000000005,345.17000000000002,26.370000000000001
"2089-1",2012-12-05,76.969999999999999,343.56999999999999,26.670000000000002
"2090-1",2012-12-06,78.180000000000007,345.22000000000003,26.719999999999999
"2091-1",2012-12-07,76.180000000000007,341.75999999999999,26.460000000000001
"2092-1",2012-12-10,75.689999999999998,342.37,26.940000000000001
"2093-1",2012-12-11,77.340000000000003,348.08999999999997,27.32
"2094-1",2012-12-12,77,348.43000000000001,27.239999999999998
"2095-1",2012-12-13,75.670000000000002,351,27.109999999999999
"2096-1",2012-12-14,72.829999999999998,350.63,26.809999999999999
"2097-1",2012-12-17,74.120000000000005,360.02999999999997,27.100000000000001
"2098-1",2012-12-18,76.269999999999996,360.17000000000002,27.559999999999999
"2099-1",2012-12-19,75.189999999999998,359.69,27.309999999999999
"2100-1",2012-12-20,74.530000000000001,360.81999999999999,27.68
"2101-1",2012-12-21,74.189999999999998,357.45999999999998,27.449999999999999
"2102-1",2012-12-24,74.310000000000002,354.39999999999998,27.059999999999999
"2103-1",2012-12-26,73.290000000000006,354.07999999999998,26.859999999999999
"2104-1",2012-12-27,73.579999999999998,352.79000000000002,26.960000000000001
"2105-1",2012-12-28,72.799999999999997,349.64999999999998,26.550000000000001
"2106-1",2012-12-31,76.019999999999996,353.33999999999997,26.710000000000001
"2107-1",2013-01-02,78.430000000000007,361.25999999999999,27.620000000000001
"2108-1",2013-01-03,77.439999999999998,361.47000000000003,27.25
"2109-1",2013-01-04,75.290000000000006,368.62,26.739999999999998
"2110-1",2013-01-07,74.799999999999997,367.00999999999999,26.690000000000001
"2111-1",2013-01-08,75.040000000000006,366.27999999999997,26.550000000000001
"2112-1",2013-01-09,73.870000000000005,368.69,26.699999999999999
"2113-1",2013-01-10,74.790000000000006,370.37,26.460000000000001
"2114-1",2013-01-11,74.329999999999998,369.62,26.829999999999998
"2115-1",2013-01-14,71.680000000000007,361.25999999999999,26.890000000000001
"2116-1",2013-01-15,69.420000000000002,362.10000000000002,27.210000000000001
"2117-1",2013-01-16,72.299999999999997,357.24000000000001,27.039999999999999
"2118-1",2013-01-17,71.810000000000002,355.30000000000001,27.25
"2119-1",2013-01-18,71.430000000000007,351.89999999999998,27.25
"2120-1",2013-01-22,72.109999999999999,351.07999999999998,27.149999999999999
"2121-1",2013-01-23,73.430000000000007,370.38,27.609999999999999
"2122-1",2013-01-24,64.359999999999999,376.54000000000002,27.629999999999999
"2123-1",2013-01-25,62.840000000000003,376.45999999999998,27.879999999999999
"2124-1",2013-01-28,64.260000000000005,374.99000000000001,27.91
"2125-1",2013-01-29,65.469999999999999,376.45999999999998,28.010000000000002
"2126-1",2013-01-30,65.260000000000005,376.54000000000002,27.850000000000001
"2127-1",2013-01-31,65.069999999999993,377.47000000000003,27.449999999999999
"2128-1",2013-02-01,64.799999999999997,387.39999999999998,27.93
"2129-1",2013-02-04,63.189999999999998,379.13,27.440000000000001
"2130-1",2013-02-05,65.409999999999997,382.49000000000001,27.5
"2131-1",2013-02-06,65.340000000000003,384.69999999999999,27.34
"2132-1",2013-02-07,66.890000000000001,386.58999999999997,27.280000000000001
"2133-1",2013-02-08,67.849999999999994,392.29000000000002,27.550000000000001
"2134-1",2013-02-11,68.560000000000002,390.81999999999999,27.859999999999999
"2135-1",2013-02-12,66.840000000000003,389.95999999999998,27.879999999999999
"2136-1",2013-02-13,66.719999999999999,391.04000000000002,28.030000000000001
"2137-1",2013-02-14,66.659999999999997,393.51999999999998,28.039999999999999
"2138-1",2013-02-15,65.739999999999995,396.05000000000001,28.010000000000002
"2139-1",2013-02-19,65.709999999999994,403.01999999999998,28.039999999999999
"2140-1",2013-02-20,64.120000000000005,395.82999999999998,27.870000000000001
"2141-1",2013-02-21,63.719999999999999,397.37,27.489999999999998
"2142-1",2013-02-22,64.400000000000006,399.45999999999998,27.760000000000002
"2143-1",2013-02-25,63.259999999999998,394.99000000000001,27.370000000000001
"2144-1",2013-02-26,64.140000000000001,394.67000000000002,27.370000000000001
"2145-1",2013-02-27,63.509999999999998,399.49000000000001,27.809999999999999
"2146-1",2013-02-28,63.060000000000002,400.19999999999999,27.800000000000001
"2147-1",2013-03-01,61.5,402.69,27.949999999999999
"2148-1",2013-03-04,60.009999999999998,410.33999999999997,28.149999999999999
"2149-1",2013-03-05,61.590000000000003,418.88,28.350000000000001
"2150-1",2013-03-06,60.810000000000002,415.26999999999998,28.09
"2151-1",2013-03-07,61.509999999999998,415.88,28.140000000000001
"2152-1",2013-03-08,61.670000000000002,415.33999999999997,28
"2153-1",2013-03-11,62.549999999999997,416.99000000000001,27.870000000000001
"2154-1",2013-03-12,61.200000000000003,413.38999999999999,27.91
"2155-1",2013-03-13,61.189999999999998,412.24000000000001,27.920000000000002
"2156-1",2013-03-14,61.789999999999999,410.36000000000001,28.140000000000001
"2157-1",2013-03-15,63.380000000000003,406.74000000000001,28.039999999999999
"2158-1",2013-03-18,65.099999999999994,403.49000000000001,28.100000000000001
"2159-1",2013-03-19,64.930000000000007,405.25,28.18
"2160-1",2013-03-20,64.579999999999998,406.94999999999999,28.32
"2161-1",2013-03-21,64.680000000000007,405.22000000000003,28.109999999999999
"2162-1",2013-03-22,65.989999999999995,404.75,28.25
"2163-1",2013-03-25,66.230000000000004,404.42000000000002,28.16
"2164-1",2013-03-26,65.879999999999995,405.80000000000001,28.16
"2165-1",2013-03-27,64.579999999999998,400.93000000000001,28.370000000000001
"2166-1",2013-03-28,63.240000000000002,396.69999999999999,28.600000000000001
"2167-1",2013-04-01,61.270000000000003,400.19,28.609999999999999
"2168-1",2013-04-02,61.399999999999999,406.11000000000001,28.800000000000001
"2169-1",2013-04-03,61.710000000000001,402.69999999999999,28.559999999999999
"2170-1",2013-04-04,61.100000000000001,397.13999999999999,28.600000000000001
"2171-1",2013-04-05,60.460000000000001,391.13,28.699999999999999
"2172-1",2013-04-08,60.890000000000001,387.04000000000002,28.59
"2173-1",2013-04-09,61,388.44,29.609999999999999
"2174-1",2013-04-10,62.240000000000002,394.69,30.280000000000001
"2175-1",2013-04-11,62.049999999999997,394.80000000000001,28.940000000000001
"2176-1",2013-04-12,61.399999999999999,394.63,28.789999999999999
